sentence	label
"Hostage situation erupts in Sydney cafe , Australian prime minister says it may be "" politically motivated "" HTTPURL @USER Its about chocolate ! RT @USER : Hostage situation erupts in Sydney cafe , Australian prime minister says it may be "" politically motivated "" HTTPURL RT @USER : Hostage situation erupts in Sydney cafe , Australian prime minister says it may be “ politically motivated ” HTTPURL @USER Actually , he said "" We do n't know if it 's politically motivated "" . Check your facts , guys . #sydneysiege RT “ @USER : Hostage situation erupts in Sydney cafe , Australian prime minister says it may be "" politically motivated "" HTTPURL ” @USER Politically Motivated ? Really ? Why 's that then ? @USER Australian Govt language specialists defined these words as all-encompassing meaning any action perpetrated against Australian citizens @USER * checks watch * Need a few more hours for your lawyers to check your facts ? lol @USER @USER is headed there to beg the hostage takers to surrender . @USER @USER Un groupe rattaché au djihad certainement pour le moment mais peut être pas directement de l'ISIS !"	0
Shots were fired at Canada 's national war memorial in Ottawa and a ceremonial guard was shot , police say . HTTPURL @USER @USER Canada has been to war .. ? @USER You have to ask yourself . How does someone get past the front doors of Parliament with a rifle ? Where was the security ?	0
Look , when I preheat the oven to 425 , put the pizzas I made for dinner in that mutherfucker , and 15 minutes later they 're cooked , it does n't surprise anyone . It was built to do this . Why then are we so surprised in this country when the systems work the way they were designed ? “ We 're so tribal & divided . ” I mean , who could 've predicted such a thing resulting from a strict binary setup that was built upon still unresolved issues of slavery & colonial imperialism . You preheat the oven to a certain temperature , do n't be surprised when shit gets cooked . “ It 's crazy how expensive insurance premiums have become and how healthcare has become tied to employment . ” When we treat healthcare like a commodity to be bought and sold where third parties can make trillions , how could we expect the result to be anything other than this ? “ So the only option we have is a hard reopen of the economy in the middle of a pandemic ? ” When you have an economy that was built to favor those with generational wealth largely on the backs of those who were n't allowed to create it and no real social safety net ... I guess so .	0
@USER @USER @USER @USER @USER @USER Q : Does putting on or eating sesame oil block the #2019nC0V from entering the body ? A : No . Sesame oil is delicious but it does not kill 2019 - nCoV . #KnowTheFacts HTTPURL @USER @USER @USER @USER @USER @USER Q : Can eating garlic help prevent infection with #2019nCoV ? A : Garlic is a healthy food that may have some antimicrobial properties . However , there is no evidence from the current outbreak that eating garlic has protected people from 2019 - nCoV #KnowTheFacts HTTPURL @USER @USER @USER @USER @USER @USER Q : Can regularly rinsing your nose with saline solution help prevent infection with #2019nCoV ? A : No . There is no evidence that regularly rinsing the nose with saline solution has protected people from infection with the new coronavirus . #KnowYourFacts HTTPURL @USER @USER @USER @USER @USER @USER @USER No , but if it 's not sterilized it can transmit brain-eating amoebae :microbe: :brain: :face_savoring_food: @USER @USER @USER @USER @USER @USER @USER Will you ever tell the WORLD the TRUTH about this “ VIRUS ” ? :smirking_face: @USER @USER @USER @USER @USER @USER @USER Can cow urine kill cronovirus ? @USER @USER @USER @USER @USER @USER @USER There is no independent legislation on occupational safety and health issues in Pakistan . The main law , which governs these issues , is the Chapter 3 of Factories Act , 1934 . . it 's not enough @USER @USER @USER @USER @USER @USER @USER Lets be real , WHO is a failed agency . They are suppose to be protecting the world , not giving standing ovations to China 's inadequate response and suppression . @USER @USER @USER @USER @USER @USER @USER Sleeping whole night without taking a bath after having swum in the sea , coating your skin with salt in this way , heals the verrucas.Personal experience . Science is of course something related to experiences as well experiments . Why not.Just try it . @USER @USER @USER @USER @USER @USER @USER 166,002 have signed ! United Nations : Call for the resignation of Tedros Adhanom Ghebreyesus , WHO Director General - Sign the Petition ! HTTPURL via @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER God did not even allow humans to eat meat . Fruits , vegetables , grains , and trees are made for everyone to eat . :backhand_index_pointing_down: Visit HTTPURL HTTPURL @USER @USER @USER @USER @USER @USER @USER When the organism breaks the law of God and starts arbitrary , then it has to suffer its consequences , this is happening now , due to the corona virus in China , they are forced to close their meat . In the legislation of God , eating meat is a great sin . :backhand_index_pointing_down: HTTPURL HTTPURL @USER @USER @USER @USER @USER @USER @USER Science could not stop Australia 's fire . China is now unable to stop the corona virus . Disaster can be averted only by spiritual knowledge . Must know the true spiritual knowledge of Saint Rampal Ji . Saint Rampal Ji can only bring peace ... :backhand_index_pointing_down: Visit HTTPURL HTTPURL	0
"Update : Photo of suspect , Alton Nolen , in Moore , Okla . beheading released . HTTPURL HTTPURL @USER Beheading is necessary in LibVille because diversity . @USER lahoo-oozer ! @USER May God help us if the sheeple now decide isis is the new group to follow . @USER Another work-place violence incident , AG Holder ? #tcot #EricHolder #workplace #Terrorism @USER I wonder if he shopped at Kroger 's ? #gunsense @USER unbelievable how no national media is covering this but then again it does n't fit the fun peace loving narrative @USER Islamist #AltonNolen @USER Well yes it happened yesterday , but we are the country without the guts to talk frankly about race . Holder @USER @USER @USER he did n't work there . He went to a location he never worked at @USER @USER People without heads can't contribute to #globalwarming #LiberalLogic #Diversity @USER Ca n't wait to see what Obama has to.say about this ! ! ! @USER @USER @USER Bullshit ! When the bacteria set in , they 'll release greenhouse gases . Headless = irresponsible . @USER Everyone , please , repeat after me : "" This has nothing to do with Islam . Islam is a religion of peace . "" @USER @USER @USER , faster on Twitter , this is the first heard .. guess because of #Muslim ? @USER @USER "" accused of beheading one woman , who was pronounced dead at the scene "" Something about that sentence ... Weirdo . RT @USER Photo released of suspect Alton Nolen in Moore , Okla . beheading . HTTPURL HTTPURL @USER Imagine if a white man had beheaded a black woman , Oh the outcry and riots that would occur . @USER @USER can't imagine the family , very sad but under Obama / Dems our future no good ! Keep voting or not , more 2 come ! @USER @USER I 'll just bet the women he attacked were white . But if the DOJ is involved it 's work place violence . @USER @USER The punishment should befitting the crime , castrate with a hammer then cut head off with a dull knife ."	0
"Betty White Is Victim of Death Hoax After Fans Misread Satirical Story About 92 - Year-Old 's Dye Job HTTPURL “ @USER : Betty White Is Victim of Death Hoax After Fans Misread Satirical Story About 92 - Year-Old 's Dye Job ” @USER @USER OMG NO “ @USER : Betty White Is Victim of Death Hoax After Fans Misread Satirical Story About 92 - Year-Old 's Dye Job HTTPURL ” @USER OMGosh . Do n't SCARE us like that ! ! :( @USER OMG ! , , Ms.Betty White will never die it will be her , Suge Knight and Twinkies left after the Apocalypse . lol “ @USER : Betty White Is Victim of Death Hoax After Fans Misread Satirical Story About 92 - Year-Old 's Dye Job HTTPURL ” “ @USER : Betty White Is Victim of Death Hoax After Fans Misread Satirical Story About 92 - Year-Old 's Dye Job HTTPURL I did :disappointed_face: @USER proof people do n't read anything ... @USER thanks @USER for clearing this up ! ! @USER @USER nor can they tell the difference between "" dyes "" and "" dies "" Not funny . "" @USER : Betty White Is Victim of Death Hoax After Fans Misread Story About 92 - Year-Old 's Dye Job HTTPURL ” “ @USER : Betty White Victim of Death Hoax After Fans Misread Satirical Story About 92yr old 's Dye Job HTTPURL @USER she just needed some highlights :OK_hand: :person_tipping_hand: @USER I would n't call it a hoax as much as proof that people do n't read . #deathbyhomonym #BettyWhite @USER Betty is our girl ! Always . Dye Job ? Hell , she could give them a - low Job and come up smiling ! “ @USER : Betty White Is Victim of Death Hoax After Fans Misread Satirical Story About 92 - Year-Old 's Dye Job HTTPURL ” @USER It baffles me how stupid people can be . The moment I read it I giggled , then I realized that people would think dye meant die . #fail @USER #BettyAintReady"	1
First regular release of results from the pilot phase of the COVID infection survey Thread from main ONS account :backhand_index_pointing_down: HTTPURL @USER Nick , when can we expect to see the results of antibody testing ? This study did those too , why are we not seeing those results ? @USER I think Public Health England only approved an antibody test as suitable for use here today @USER I see , in this article it says that the study will take blood from 1,000 people for antibody testing . Presumably as you say those antibody tests havent actually been carried out yet , any idea at all how long that may take ? HTTPURL	0
@USER @USER I dont believe the elderly are in any more danger than they are during flu season . We have been lied to @USER @USER What makes you think so ? Ok hypothetical question , if you believe that they are more in danger as scientific evidence was convincing enough to you . Would you willing to sacrifice ur autonomy and wear a mask ? Or are you more of a believer in survival of fittest ? @USER @USER Survival of the fittest has nothing to do with it . We all look out for ourselves and our kin . If there was evidence that there is a deadly virus out there , killing left and right , we would n't need the media to tell us . If it was dangerous , I 'd be doing the right thing @USER @USER The virus is n't deadly in sense of killing everyone sporadically , but it targets elders and HRG . It 's nothing like flu which kills 600K out of 1 billion ( 0.1 % ) in 2019 where as as it has claimed over 400K over out 8 millions confirmed cases in 4 months only . @USER @USER What will happen if we do n't wear masks ? probably acquire herd immunity in the long run and grow stronger , but that would come at the cost of the lives of elders and immunocompromised . Look at what is happening in Sweden . Look at what happened in Italy back in March .. @USER @USER Sorry but I 've heard all these arguments debunked numerous times that I would n't even know where to start . If you think this virus is so dangerous then I 'm sorry but you 've been had . False death certificates and people dying of other causes is just the tip of the iceberg	0
So : This money to cover 80 % of the salaries of retained workers who are not working due to a Coronavirus shutdown . What is “ a Coronavirus shutdown ” and how is it proved ? @USER I was initially “ yes , at fucking last some assistance ” , but now I 'm not so sure . It now seems like it could be a load of hurdles ( wages cover ) , and effectively a 0 % loan ( VAT deferral ) which is n't nothing , but does n't seem super useful in the absence of a economic expansion . Does this mean employers have to go through a redundancy process and then shout “ Psych ! Not really ! Gonna get a government grant , but you 're taking a salary cut ” ? Again : what is the test for this ? Really interested in the details here ... HTTPURL HTTPURL This is making some sense now : you send employees on gardening leave & you get a grant for a significant proportion of their wages . Then I think the VAT deferral functions as a loan to bridge the period while the gov gets the structures to pay in place ... ? HTTPURL HTTPURL	0
TOGETHER WE CAN BEAT COVID - 19 FACT : Drinking alcohol DOES NOT protect you against COVID - 19 and can be dangerous . Frequent or excessive alcohol consumption can increase your risk of health problems . #coronavirus #covid19 :camera_with_flash: @USER HTTPURL @USER @USER @USER catch whats yours :face_with_tears_of_joy: :face_with_tears_of_joy: @USER @USER @USER I distance myself from this tweet and all it 's insinuations :face_with_tears_of_joy: @USER @USER Excessive anything is health damaging . A daily glass of wine is beneficial to health after scientists discovered moderate alcohol consumption boosts the immune and a chemical in red wine , revesterol , is beneficial for the heart and protects against cancer . @USER @USER Any update on the corona virus tests so far ? @USER @USER Lockdown is the answer . Prevention is better than cure @USER @USER Lwabo lo reng jaanon akere GA bo rekisiwe . Re setse ka 1 hela .	0
9 . Do vaccines against pneumonia protect you against the new coronavirus ? HTTPURL 10 . Can regularly rinsing your nose with saline help prevent infection with the new coronavirus ? HTTPURL 11 . Can eating garlic help prevent infection with the new coronavirus ? HTTPURL 12 . Does the new coronavirus affect older people , or are younger people also susceptible ? HTTPURL 13 . Are antibiotics effective in preventing and treating the new coronavirus ? HTTPURL 14 . Are there any specific medicines to prevent or treat the new coronavirus ? HTTPURL	0
@USER just stop doing social ops together , this shit is not for the camera ... it is proper directive you need to follow .. the fact that yall on live together means you dont social distance ... stop marketing your music during pandemics .. unless no one schooled you what that shit means @USER Wewe soma government directive na uwache kumarket social events @USER Lmao ... okay but follow government directives . @USER No one is loving celebs right now , we are all loving medial experta only ... respect that advice .. if ypu get sick , i am that friend that will catch emotions .. just because one or two people meet online that meet you later doesnt mean the disease didnt spread @USER Wait let me type this slowly ... you know just because some people have a social gathering online , doesnt mean they cant meet you physically .. n when they do , n God forbid , us your real friends get exposed , that is the point ... just follow government directive :angry_face: .. okay night ekuam @USER @USER :rolling_on_the_floor_laughing: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: What kind of stupidity is this ? :face_with_tears_of_joy: How does Covid - 19 spread on live chat ? Hmm ? Let artists thrive . @USER And he 's dead serious :skull: :face_with_tears_of_joy: @USER Giiiiirl :face_with_tears_of_joy: :face_with_tears_of_joy: @USER @USER Ayam tayad @USER @USER If you want ill expalin to you later	0
@USER @USER The shareholding section is not updated for 2020-03 qtr for the stocks which have declared results . When can we expect it to get updated ? @USER @USER Could you please take some time to reply ?	0
Goliath Encounter : Puppy-Sized Spider Surprises Scientist in Rainforest @USER @USER HTTPURL HTTPURL @USER @USER @USER nope @USER @USER @USER Amazing i want one ... kinda @USER @USER @USER impressive ! ! @USER @USER @USER it is rat sized .. water rat sized . Not Puppy sized at all .. even if that were the same volume “ @USER : Goliath Encounter : Puppy-Sized Spider Surprises Scientist in Rainforest HTTPURL HTTPURL ” chilll @USER @USER @USER The real reason behind wildfires ... @USER Awww it 's so cute . I 'll call it Harold . “ @USER : Goliath Encounter : Puppy-Sized Spider Surprises Scientist HTTPURL HTTPURL ” #AragogLives Nope ! “ @USER : Goliath Encounter : Puppy-Sized Spider Surprises Scientist in Rainforest HTTPURL HTTPURL ” @USER so much nope ! “ @USER :P uppy-Sized Spider Surprises Scientist in Rainforest HTTPURL HTTPURL ” @USER @USER @USER @USER @USER I am going to MUTE you ! ! I 'm too damn inquisition & I 'll end up looking ! @USER @USER @USER @USER @USER @USER you can barely see it in the first pic ;) @USER @USER @USER @USER @USER @USER sjeez scary :face_screaming_in_fear: @USER @USER @USER Au sacuvaj Boze koliki pauk , pa ovo da sretnem ispod kreveta podigao bi i krevet na plafon :) @USER @USER @USER @USER @USER @USER Wait , are you saying we made this somehow ? HTTPURL @USER @USER @USER @USER I think I 'd call it something other than surprised ! @USER @USER @USER yes I 'd say puppy size , my pup is a tea cup so this spider would scare the crap outta her ! @USER @USER @USER	0
The White House bathed in rainbow #SCOTUSgaymarriage HTTPURL @USER @USER Love it . #tcot calls for impeachment in 3 ... 2 ... @USER @USER Got all teary eyed when I heard that #LoveWins RT @USER : The White House bathed in rainbow #SCOTUSgaymarriage HTTPURL #hope The White House bathed in rainbow #SCOTUSgaymarriage HTTPURL RT @USER	0
DEVELOPING NEWS : Soldier shot at War Memorial . Watch CBC NN for coverage . Or follow online : HTTPURL HTTPURL @USER @USER 30 shots reported on Parliament Hill . @USER @USER stop showing the soldier being given CPR @USER @USER @USER @USER @USER Hope Harper is happy , you have finally managed to bring this crap home @USER can't watch on mobile ? @USER @USER Seems to be the same link . Does n't work on mobile either . @USER @USER m'y god @USER @USER And surprise witness on @USER soldier was shot in back . Typical cowardly act @USER Any news or update on the soldier who was shot at the War Memorial this morning ? How is he doing ?	0
#BREAKING Officials warn hospital beds in Los Angeles County may not meet demand in coming weeks as #coronavirus cases surge HTTPURL @USER @USER It seems like the hysteria obsession with trying to push the fear in people is gaining momentum . I do not know why the media is doing that or those everyday hear trying to instill fear . If its not them , its Bill Gates and his vaccines .	0
How long does the virus survive on surfaces ? @USER is back with expert answers to your #coronavirus questions amid the #COVID19 pandemic . See more questions and ask your own here : HTTPURL HTTPURL @USER @USER @USER CONSERVATIVE estimates are that 30 % of Canadians will get the virus , 1 % of those infected will die . That 's 114,000 people . Save yourself , your family and others - STAY AWAY so you can be together later . @USER @USER @USER @USER That 's terrifying ! @USER @USER HTTPURL . Any further development on this ? @USER @USER @USER Next research question : what amount of virus qualifies as an infective dose ? @USER @USER @USER Where are these numbers coming from ? What is the science behind it ?	0
What is a coronavirus ? Coronaviruses are a large family of viruses which may cause illness in animals or humans . In humans , several coronaviruses are known to cause respiratory infections ranging from the common cold to more severe diseases ( 1/2 ) #ukzncovid19 HTTPURL ... such as Middle East Respiratory Syndrome ( MERS ) and Severe Acute Respiratory Syndrome ( SARS ) . The most recently discovered coronavirus causes coronavirus disease COVID - 19 . For more info email : covid19@ukzn.ac.za or call the toll-free number . ( 2/2 ) #ukzncovid19	0
Are antibiotics effective in preventing and treating the new coronavirus ? #Coronavirus HTTPURL @USER ESSENTIAL Q & A : MT > @USER : Are antibiotics effective in preventing and treating the new coronavirus ? #Coronavirus HTTPURL	0
PM Trudeau condemns COVID - 19 racism , as Tory MP calls for Tam to be fired HTTPURL @USER What is COVID - 19 racism ? What race is the virus ? Maybe Chinese because that 's where it originated ?	0
"Anyone telling you that COVID - 19 is just like the flu 1 . Does not know what they are talking about 2 . Is not up to date or current with the medical literature 3 . Back away slowly @USER @USER I still know people who are repeating the tropes from Trump ... Yet they would n't listen to the warnings from someone who works in the field ... @USER @USER Thank you for posting this Dr . William . That is exactly what my daughter , who is a pediatric nurse anesthetist ( long job description , but you know ... mom here 🤷‍♀ ) told me . :red_heart: :red_heart: :red_heart: . @USER @USER @USER I know those people . I call them my parents 🤷‍♀ 🤦‍♀ 🤦‍♀ 🤦‍♀ @USER We heard a bagger at the supermarket last night , who looked to be in the "" elderly "" age range , blathering on about this and about how much worse it was in 1976 . He was working today when we went to stock up for our self-quarantine . We went to another lane . @USER @USER I appreciate you saying that and totally get it ! Hopefully your daughters tweets or recommendations can reach my mom some how :winking_face: It 's a funny little phenomenon that often happens with healthcare professionals & their families So thank you for saying that :red_heart: @USER Lol and in 1976 I bet his immune response was much better due to his age at the time Survivor bias is a real thing and COVID - 19 is reminding us of this Glad to hear you changed lanes :winking_face: :red_heart: @USER Ignorance is bliss until it kills you or the ones you love ! @USER @USER Educate and explain why it 's different , help the public that do n't know . @USER @USER I 'll definitely admit I was wrong about it after seeing more data and to recognize that we young sans comorbidities are the vectors ! @USER @USER Imo realizing when we are wrong & educating oneself is the sign of an intelligent person & one that admits it is rare But I already knew u were awesome :winking_face: :red_heart: Was still hearing some docs push the this is just the flu narrative yesterday :face_with_rolling_eyes: which is just wack @USER Can you direct just an EMT to the best info you 've found ? @USER You are not just an EMT I do n't know you but the fact that you even want to learn more tells me you care are smart and committed to what you do I 'm keeping up to date by reading the literature that is coming out I will add more links HTTPURL @USER :face_with_tears_of_joy: agree @USER @USER For sure :face_with_tears_of_joy: basically run HTTPURL"	1
@USER Sorry , I do n't see Part 1/2 in this thread or my replies ... @USER I 'm no twitter expert . I will try to find it . @USER Your thoughts - have we successfully achieved the original goal of flattening the curve ? What is our antibody rate ? What does it look like as we get closer to herd immunity ? What would our numbers look like if our NH cases and deaths were at the National average ? 1/2 @USER I think Minnesota has probably “ flattened the curve ” so far — we never hit a point where the health system as a whole was being overwhelmed , forcing people to go without treatment . ( That 's not to say that could n't still happen down the road . ) @USER I have n't seen any recent data estimating the share of Minnesotans who 've been infected , so I can't speak to antibody rates . MN 's nursing home COVID deaths are worse than our neighbors , but middle-of-the-pack nationwide — way better than the worst states . HTTPURL	0
"@USER @USER You do understand the world can not continue if we 're all locked inside bubbles ? The Govt can't keep printing money . The economy will crash . That will have way more implications that 100 elderly deaths in Australia . @USER @USER oh ffs "" the world can not continue if we 're all locked inside bubbles "" well the Human world will not continue as it was if we allow Millions to die ( & w / out that bubble millions will ) Mind you .. other species will celebrate our demise Viruses can run their course @USER @USER The "" Human world "" will continue just fine . But when do we move on ? There 's a popular school of thought that a Vaccine may * never * be found . Are we going to stay inside with the lights off and the Doona on forever , then ? Completely skipping over economic repercussions too , but ok . @USER @USER Viruses .. as some have already pointed out ... run their course .. we NEED to stay in our bubbles just a little longer ... I do n't think anybody wants to stay in the bubble forever ... We have n't been in the bubble for that long .. HAD we been in the bubble earlier ... @USER @USER Viruses run their course when the population achieves Herd Immunity . Which happens by living our lives as normal . What is a "" little longer "" btw ? One month ? Two months ? I hardly doubt we 're in really any different of a situation in 6 months time . What did we achieve ? @USER @USER ahhhh Bob ... I should have read your Bio earlier .. You do n't have a high concern about many others at all ... do you ? and to answer your question .. I would go 12 months ... a horrid long drawn out but necessary 12 months .. It 's been said HERD IMMUNITY does n't apply to COVID"	0
MISCONCEPTIONS ABOUT CORONA VIRUS ACCORDING TO W . H . O Are hand dryers effective in killing the new coronavirus ? No . Hand dryers are not effective in killing the 2019 - nCoV . To protect yourself against the new coronavirus , you should frequently clean your hands with an alcohol-based hand rub or wash them with soap and water . Once your hands are cleaned , you should dry them thoroughly by using paper towels or a warm air dryer . Abba Kyari Buhari Abuja and Lagos #COVID-19 #Covidout Lai Mohammed	0
@USER We fight like lions , we howl at the moon . We should be flying , instead we bury the truth . But I know inside we 're beautiful creatures ! ! ! That 's the jam :zany_face:	0
Are hand dryers effective in killing the new coronavirus ? See below the answer . Learn more how to protect yourself from #COVID19 at :backhand_index_pointing_right: HTTPURL #WHOThailand HTTPURL @USER They blow feces all over the place . Check out myth busters episode on bathroom cleanliness	0
We 're excited to be welcoming Orsola de Castro for a disruption themed episode ; what is Covid - 19 teaching the fashion industry ? Live at 7pm GMT on Tue 21st April :light_bulb: Join us : HTTPURL #RAEBURNConnects @USER @USER HTTPURL @USER @USER @USER Brilliant ! Ca n't wait :OK_hand:	0
As per WHO : Adding pepper to your soup or other meals DOES NOT prevent or cure COVID - 19 Hot peppers in your food , though very tasty , can not prevent or cure COVID - 19 . The best way to protect yourself against the new coronavirus is to keep at least 1 metre away from others and to wash your hands frequently and thoroughly . It is also beneficial for your general health to maintain a balanced diet , stay well hydrated , exercise regularly and sleep well . #covid19 #covid19awareness #pandemic #stayhome #staysafe HTTPURL	0
Anne Frank Was a Refugee Denied Entrance to the United States HTTPURL #SyrianRefugees HTTPURL @USER while Steve Jobs was son of Syrian migrant ! @USER @USER my god we live in evil times . @USER HTTPURL	0
Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL @USER How stupid are we ? ? ? WTF ? ! ! “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” @USER WTH ? ? ? @USER The real story here is Army not classifying combat pay for victims @USER Of the many outrages in American society , can any be more inane and despicable than this ? @USER sickening This shit must stop ! “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” @USER Why are n't I surprised ? Does he pay taxes ? Would it be an IRS scandal to discover how much ? @USER Our tax dollars hard at work ... for shame . I hope this is n't accurate ! “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” . Only in America @USER No wonder the U . S . has a budget crisis ! This is outrageous ! #brokensystem “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” @USER does n't matter . Army has to pay him till he was proven guilty and since the trial has lasted this long ... “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” #fox35 “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” . HOW ? ? ? Not right ! ! @USER . Thanks #Obama ! Another #terrorist getting paid by the #government ! Slap in the face of the deceased #SOLDIERS ! ! #ActOfTerror ! #USA . @USER @USER Why is this murderer being paid ? He is a terrorist and belongs at Guantanamo . He has no rights - this is shameful . @USER politics how things are same that @USER votes himself to get 240 vocation days in 2013 weres outrage ? @USER this really upsets me an the victims are being denied benifits , honorable sacrafice medals , medical services , his bank grows more :( @USER burn him at the stake ! “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” #america @USER What ? @USER Why has it taken 3-4 years to have a trial ? @USER what the hell that 's horrendous have the politicians gone bonkers @USER should b donated to the families of those he murdered ! Probably funding terrorism ! #fail RT @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” @USER disgraceful . @USER THIS IS AN ATROCITY HOW IS THIS HAPPENING @USER um his pay should 've been STOPPED ! ! ! “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” SCANDAL # 5 or it # 6 ? @USER but it should certainly be suspended or paid back if found guilty . Those are tax payer dollars my friends . “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” this is just sad ... “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” this is bullshit ! “ @USER : Fort Hood shooter has drawn $ 278G since massacre HTTPURL ” Judge Parker would have hung him by now ! @USER This is messed up ! “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” Wait ! What ? ! ? ! @USER he needs to donate it to his victims ; one way to save money .. what has happened to morals @USER How about unpaid leave until the result of the trail ? That would be more suiting . @USER : the survivors & victim 's families deserve that $ , not him @USER this has to be corrected all pay should stop . @USER Of my tax dollars ? WTFO “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” you have to be fucking kidding me “ @USER : Sequestration did n't affect it RT Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” @USER @USER And the murders victims are not able to draw a cent or receive the medals they deserve . @USER ... REALLY ? @USER It should be given to his victims “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL ” this needs to be looked into . #WTF “ @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL disgraceful RT @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL RT @USER : Fort Hood shooter reportedly has drawn $ 278G in salary since massacre HTTPURL	0
"@USER Good Patriots ! IET 17 supports 5 G , no arguments given ! Please be careful this might be the biggest psyop in history ! HTTPURL @USER @USER He 's not wrong . 5G operates on range of frequencies . Not all are bad . @USER @USER Why do we need it ? Why do we need 60k satellites on orbit to trap the planet in radiation ? ALL EMF is dangerous outside of infrared , visible light and UV . Please read the studies I posted , do n't trust blindly because a "" leader "" says light is the same as 5J . @USER @USER Huawei and ZTE is not stepping their foot in US . That was the big concern in my opinion . Agreed 5 - Gee not needed now , we 're already in good shape . @USER @USER Why do we need a technology which FDA confirmed there 's no studies supporting this is safe ? Why we can question anything , but nobody is talking about this in Q ? This is the core of the cabal tech ! HTTPURL HTTPURL HTTPURL @USER @USER @USER Do you want to have driverless cars above any study that confirms this technology to be safe ? Do you really think that is all at stake here while we are on the verge of world war ? Please think , who benefits from this ? Average people of big corporation who will enslave us ?"	0
@USER @USER RIP Soldier ... Victim of th war n th homeland : MT @USER 24 - yo Cpl Nathan Cirillo was shot dead today @USER th War Memorial n Ottawa HTTPURL @USER @USER Horrible . Unforgivable . Thank you , Soldier , for your service . We apologize for putting PC ahead of your life . @USER @USER #ripcplcirillo @USER @USER @USER Prayers n Thoughts to his family n friends . RIP @USER @USER what a tragedy .. @USER @USER So horrible ! :	0
The virus is known to deteriorate in warmer temperatures . We have some early experiments and the far flatter / almost nonexistent curves in the warmer regions to support that claim Effective R0 will likely decrease in the next few weeks :crossed_fingers: @USER WHO does not agree with this : COVID - 19 virus can be transmitted in areas with hot and humid climates - HTTPURL @USER Of course , you can get it but the rate of transmission slows ... Also exposing yourself to the sun like is shown in the photo definitely wo n't work @USER @USER Based on my experience w / the previous Coronaviruses , SARS & the Swine Flu , hot & humid climates significantly lower the transmission rates . #SARS #SwineFlu	0
